Cultivo;Campaña;Provincia;Departamento;idProvincia;idDepartamento;Producción
"Trigo total";2018/19;"BUENOS AIRES";"PUNTA INDIO";6;655;821
"Trigo total";2019/20;"BUENOS AIRES";"PUNTA INDIO";6;655;390
"Trigo total";2020/21;"BUENOS AIRES";"PUNTA INDIO";6;655;380
"Trigo total";2021/22;"BUENOS AIRES";"PUNTA INDIO";6;655;1140
"Trigo total";2022/23;"BUENOS AIRES";"PUNTA INDIO";6;655;180
"Trigo total";2023/24;"BUENOS AIRES";"PUNTA INDIO";6;655;400
"Trigo total";2024/25;"BUENOS AIRES";"PUNTA INDIO";6;655;900
"Trigo total";2015/16;"BUENOS AIRES";RAMALLO;6;665;15000
"Trigo total";2016/17;"BUENOS AIRES";RAMALLO;6;665;62640
"Trigo total";2017/18;"BUENOS AIRES";RAMALLO;6;665;61468
"Trigo total";2018/19;"BUENOS AIRES";RAMALLO;6;665;99356
"Trigo total";2019/20;"BUENOS AIRES";RAMALLO;6;665;60800
"Trigo total";2020/21;"BUENOS AIRES";RAMALLO;6;665;56550
"Trigo total";2021/22;"BUENOS AIRES";RAMALLO;6;665;93341
"Trigo total";2022/23;"BUENOS AIRES";RAMALLO;6;665;24423
"Trigo total";2023/24;"BUENOS AIRES";RAMALLO;6;665;77412
"Trigo total";2024/25;"BUENOS AIRES";RAMALLO;6;665;91775
"Trigo total";2015/16;"BUENOS AIRES";RAUCH;6;672;11020
"Trigo total";2016/17;"BUENOS AIRES";RAUCH;6;672;10850
"Trigo total";2017/18;"BUENOS AIRES";RAUCH;6;672;7376
"Trigo total";2018/19;"BUENOS AIRES";RAUCH;6;672;9000
"Trigo total";2019/20;"BUENOS AIRES";RAUCH;6;672;15200
"Trigo total";2020/21;"BUENOS AIRES";RAUCH;6;672;12900
"Trigo total";2021/22;"BUENOS AIRES";RAUCH;6;672;10500
"Trigo total";2022/23;"BUENOS AIRES";RAUCH;6;672;4625
"Trigo total";2023/24;"BUENOS AIRES";RAUCH;6;672;12500
"Trigo total";2024/25;"BUENOS AIRES";RAUCH;6;672;13050
"Trigo total";2015/16;"BUENOS AIRES";RIVADAVIA;6;679;20940
"Trigo total";2016/17;"BUENOS AIRES";RIVADAVIA;6;679;140650
"Trigo total";2017/18;"BUENOS AIRES";RIVADAVIA;6;679;23970
"Trigo total";2018/19;"BUENOS AIRES";RIVADAVIA;6;679;131026
"Trigo total";2019/20;"BUENOS AIRES";RIVADAVIA;6;679;103275
"Trigo total";2020/21;"BUENOS AIRES";RIVADAVIA;6;679;155195
"Trigo total";2021/22;"BUENOS AIRES";RIVADAVIA;6;679;264154
"Trigo total";2022/23;"BUENOS AIRES";RIVADAVIA;6;679;70519
"Trigo total";2023/24;"BUENOS AIRES";RIVADAVIA;6;679;14687
"Trigo total";2024/25;"BUENOS AIRES";RIVADAVIA;6;679;71544
"Trigo total";2015/16;"BUENOS AIRES";ROJAS;6;686;84550
"Trigo total";2016/17;"BUENOS AIRES";ROJAS;6;686;149200
"Trigo total";2017/18;"BUENOS AIRES";ROJAS;6;686;140088
"Trigo total";2018/19;"BUENOS AIRES";ROJAS;6;686;160000
"Trigo total";2019/20;"BUENOS AIRES";ROJAS;6;686;130900
"Trigo total";2020/21;"BUENOS AIRES";ROJAS;6;686;159600
"Trigo total";2021/22;"BUENOS AIRES";ROJAS;6;686;193600
"Trigo total";2022/23;"BUENOS AIRES";ROJAS;6;686;61030
"Trigo total";2023/24;"BUENOS AIRES";ROJAS;6;686;180000
"Trigo total";2024/25;"BUENOS AIRES";ROJAS;6;686;180000
"Trigo total";2015/16;"BUENOS AIRES";"ROQUE PEREZ";6;693;4790
"Trigo total";2016/17;"BUENOS AIRES";"ROQUE PEREZ";6;693;19906
"Trigo total";2017/18;"BUENOS AIRES";"ROQUE PEREZ";6;693;16891
"Trigo total";2018/19;"BUENOS AIRES";"ROQUE PEREZ";6;693;15098
"Trigo total";2019/20;"BUENOS AIRES";"ROQUE PEREZ";6;693;16143
"Trigo total";2020/21;"BUENOS AIRES";"ROQUE PEREZ";6;693;42370
"Trigo total";2021/22;"BUENOS AIRES";"ROQUE PEREZ";6;693;44459
"Trigo total";2022/23;"BUENOS AIRES";"ROQUE PEREZ";6;693;40732
"Trigo total";2023/24;"BUENOS AIRES";"ROQUE PEREZ";6;693;40057
"Trigo total";2024/25;"BUENOS AIRES";"ROQUE PEREZ";6;693;50903
"Trigo total";2015/16;"BUENOS AIRES";SAAVEDRA;6;700;101850
"Trigo total";2016/17;"BUENOS AIRES";SAAVEDRA;6;700;121296
"Trigo total";2017/18;"BUENOS AIRES";SAAVEDRA;6;700;144119
"Trigo total";2018/19;"BUENOS AIRES";SAAVEDRA;6;700;109460
"Trigo total";2019/20;"BUENOS AIRES";SAAVEDRA;6;700;72390
"Trigo total";2020/21;"BUENOS AIRES";SAAVEDRA;6;700;107400
"Trigo total";2021/22;"BUENOS AIRES";SAAVEDRA;6;700;104718
"Trigo total";2022/23;"BUENOS AIRES";SAAVEDRA;6;700;139000
"Trigo total";2023/24;"BUENOS AIRES";SAAVEDRA;6;700;96960
"Trigo total";2024/25;"BUENOS AIRES";SAAVEDRA;6;700;138800
"Trigo total";2015/16;"BUENOS AIRES";SALADILLO;6;707;28500
"Trigo total";2016/17;"BUENOS AIRES";SALADILLO;6;707;24568
"Trigo total";2017/18;"BUENOS AIRES";SALADILLO;6;707;13091
"Trigo total";2018/19;"BUENOS AIRES";SALADILLO;6;707;46956
"Trigo total";2019/20;"BUENOS AIRES";SALADILLO;6;707;19186
"Trigo total";2020/21;"BUENOS AIRES";SALADILLO;6;707;56160
"Trigo total";2021/22;"BUENOS AIRES";SALADILLO;6;707;47811
"Trigo total";2022/23;"BUENOS AIRES";SALADILLO;6;707;54701
"Trigo total";2023/24;"BUENOS AIRES";SALADILLO;6;707;54921
"Trigo total";2024/25;"BUENOS AIRES";SALADILLO;6;707;72182
"Trigo total";2015/16;"BUENOS AIRES";SALLIQUELO;6;721;10790
"Trigo total";2016/17;"BUENOS AIRES";SALLIQUELO;6;721;16290
"Trigo total";2017/18;"BUENOS AIRES";SALLIQUELO;6;721;4265
"Trigo total";2018/19;"BUENOS AIRES";SALLIQUELO;6;721;12550
"Trigo total";2019/20;"BUENOS AIRES";SALLIQUELO;6;721;9490
"Trigo total";2020/21;"BUENOS AIRES";SALLIQUELO;6;721;18280
"Trigo total";2021/22;"BUENOS AIRES";SALLIQUELO;6;721;21310
"Trigo total";2022/23;"BUENOS AIRES";SALLIQUELO;6;721;19130
"Trigo total";2023/24;"BUENOS AIRES";SALLIQUELO;6;721;24570
"Trigo total";2024/25;"BUENOS AIRES";SALLIQUELO;6;721;24540
"Trigo total";2015/16;"BUENOS AIRES";SALTO;6;714;70752
"Trigo total";2016/17;"BUENOS AIRES";SALTO;6;714;108100
"Trigo total";2017/18;"BUENOS AIRES";SALTO;6;714;140438
"Trigo total";2018/19;"BUENOS AIRES";SALTO;6;714;160255
"Trigo total";2019/20;"BUENOS AIRES";SALTO;6;714;144987
"Trigo total";2020/21;"BUENOS AIRES";SALTO;6;714;147420
"Trigo total";2021/22;"BUENOS AIRES";SALTO;6;714;165885
"Trigo total";2022/23;"BUENOS AIRES";SALTO;6;714;73103
"Trigo total";2023/24;"BUENOS AIRES";SALTO;6;714;169870
"Trigo total";2024/25;"BUENOS AIRES";SALTO;6;714;158304
"Trigo total";2015/16;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;31580
"Trigo total";2016/17;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;32310
"Trigo total";2017/18;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;60480
"Trigo total";2018/19;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;83250
"Trigo total";2019/20;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;60800
"Trigo total";2020/21;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;57000
"Trigo total";2021/22;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;88200
"Trigo total";2022/23;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;32725
"Trigo total";2023/24;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;73500
"Trigo total";2024/25;"BUENOS AIRES";"SAN ANDRES DE GILES";6;728;79800
"Trigo total";2015/16;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;20560
"Trigo total";2016/17;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;65070
"Trigo total";2017/18;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;52140
"Trigo total";2018/19;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;46080
"Trigo total";2019/20;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;64484
"Trigo total";2020/21;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;65130
"Trigo total";2021/22;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;55448
"Trigo total";2022/23;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;36300
"Trigo total";2023/24;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;76130
"Trigo total";2024/25;"BUENOS AIRES";"SAN ANTONIO DE ARECO";6;735;76814
"Trigo total";2015/16;"BUENOS AIRES";"SAN CAYETANO";6;742;113280
"Trigo total";2016/17;"BUENOS AIRES";"SAN CAYETANO";6;742;82998
"Trigo total";2017/18;"BUENOS AIRES";"SAN CAYETANO";6;742;132992
"Trigo total";2018/19;"BUENOS AIRES";"SAN CAYETANO";6;742;142179
"Trigo total";2019/20;"BUENOS AIRES";"SAN CAYETANO";6;742;125400
"Trigo total";2020/21;"BUENOS AIRES";"SAN CAYETANO";6;742;161100
"Trigo total";2021/22;"BUENOS AIRES";"SAN CAYETANO";6;742;140984
"Trigo total";2022/23;"BUENOS AIRES";"SAN CAYETANO";6;742;72950
"Trigo total";2023/24;"BUENOS AIRES";"SAN CAYETANO";6;742;143222
"Trigo total";2024/25;"BUENOS AIRES";"SAN CAYETANO";6;742;138750
"Trigo total";2015/16;"BUENOS AIRES";"SAN NICOLAS";6;763;14760
"Trigo total";2016/17;"BUENOS AIRES";"SAN NICOLAS";6;763;24464
"Trigo total";2017/18;"BUENOS AIRES";"SAN NICOLAS";6;763;22176
"Trigo total";2018/19;"BUENOS AIRES";"SAN NICOLAS";6;763;50954
"Trigo total";2019/20;"BUENOS AIRES";"SAN NICOLAS";6;763;30750
"Trigo total";2020/21;"BUENOS AIRES";"SAN NICOLAS";6;763;28500
"Trigo total";2021/22;"BUENOS AIRES";"SAN NICOLAS";6;763;42105
"Trigo total";2022/23;"BUENOS AIRES";"SAN NICOLAS";6;763;5270
"Trigo total";2023/24;"BUENOS AIRES";"SAN NICOLAS";6;763;21340
"Trigo total";2024/25;"BUENOS AIRES";"SAN NICOLAS";6;763;33600
"Trigo total";2015/16;"BUENOS AIRES";"SAN PEDRO";6;770;35060
"Trigo total";2016/17;"BUENOS AIRES";"SAN PEDRO";6;770;46354
"Trigo total";2017/18;"BUENOS AIRES";"SAN PEDRO";6;770;58738
"Trigo total";2018/19;"BUENOS AIRES";"SAN PEDRO";6;770;69471
"Trigo total";2019/20;"BUENOS AIRES";"SAN PEDRO";6;770;65200
"Trigo total";2020/21;"BUENOS AIRES";"SAN PEDRO";6;770;63080
"Trigo total";2021/22;"BUENOS AIRES";"SAN PEDRO";6;770;72300
"Trigo total";2022/23;"BUENOS AIRES";"SAN PEDRO";6;770;27540
"Trigo total";2023/24;"BUENOS AIRES";"SAN PEDRO";6;770;70200
"Trigo total";2024/25;"BUENOS AIRES";"SAN PEDRO";6;770;98971
"Trigo total";2015/16;"BUENOS AIRES";"SAN VICENTE";6;778;820
"Trigo total";2016/17;"BUENOS AIRES";"SAN VICENTE";6;778;1610
"Trigo total";2017/18;"BUENOS AIRES";"SAN VICENTE";6;778;1960
"Trigo total";2018/19;"BUENOS AIRES";"SAN VICENTE";6;778;1604
"Trigo total";2019/20;"BUENOS AIRES";"SAN VICENTE";6;778;1755
"Trigo total";2020/21;"BUENOS AIRES";"SAN VICENTE";6;778;1710
"Trigo total";2021/22;"BUENOS AIRES";"SAN VICENTE";6;778;3040
"Trigo total";2022/23;"BUENOS AIRES";"SAN VICENTE";6;778;810
"Trigo total";2023/24;"BUENOS AIRES";"SAN VICENTE";6;778;4600
"Trigo total";2024/25;"BUENOS AIRES";"SAN VICENTE";6;778;5400
"Trigo total";2015/16;"BUENOS AIRES";SUIPACHA;6;784;5400
"Trigo total";2016/17;"BUENOS AIRES";SUIPACHA;6;784;12206
"Trigo total";2017/18;"BUENOS AIRES";SUIPACHA;6;784;19640
"Trigo total";2018/19;"BUENOS AIRES";SUIPACHA;6;784;21992
"Trigo total";2019/20;"BUENOS AIRES";SUIPACHA;6;784;30600
"Trigo total";2020/21;"BUENOS AIRES";SUIPACHA;6;784;33600
"Trigo total";2021/22;"BUENOS AIRES";SUIPACHA;6;784;36750
"Trigo total";2022/23;"BUENOS AIRES";SUIPACHA;6;784;17888
"Trigo total";2023/24;"BUENOS AIRES";SUIPACHA;6;784;36000
"Trigo total";2024/25;"BUENOS AIRES";SUIPACHA;6;784;60750
"Trigo total";2015/16;"BUENOS AIRES";TANDIL;6;791;80590
"Trigo total";2016/17;"BUENOS AIRES";TANDIL;6;791;148276
"Trigo total";2017/18;"BUENOS AIRES";TANDIL;6;791;158229
"Trigo total";2018/19;"BUENOS AIRES";TANDIL;6;791;210969
"Trigo total";2019/20;"BUENOS AIRES";TANDIL;6;791;201000
"Trigo total";2020/21;"BUENOS AIRES";TANDIL;6;791;306800
"Trigo total";2021/22;"BUENOS AIRES";TANDIL;6;791;164226
"Trigo total";2022/23;"BUENOS AIRES";TANDIL;6;791;90061
"Trigo total";2023/24;"BUENOS AIRES";TANDIL;6;791;199290
"Trigo total";2024/25;"BUENOS AIRES";TANDIL;6;791;191791
"Trigo total";2015/16;"BUENOS AIRES";TAPALQUE;6;798;2730
"Trigo total";2016/17;"BUENOS AIRES";TAPALQUE;6;798;3293
"Trigo total";2017/18;"BUENOS AIRES";TAPALQUE;6;798;6000
"Trigo total";2018/19;"BUENOS AIRES";TAPALQUE;6;798;8000
"Trigo total";2019/20;"BUENOS AIRES";TAPALQUE;6;798;6000
"Trigo total";2020/21;"BUENOS AIRES";TAPALQUE;6;798;12600
"Trigo total";2021/22;"BUENOS AIRES";TAPALQUE;6;798;4968
"Trigo total";2022/23;"BUENOS AIRES";TAPALQUE;6;798;5700
"Trigo total";2023/24;"BUENOS AIRES";TAPALQUE;6;798;4800
"Trigo total";2024/25;"BUENOS AIRES";TAPALQUE;6;798;5400
"Trigo total";2020/21;"BUENOS AIRES";TORDILLO;6;812;350
"Trigo total";2022/23;"BUENOS AIRES";TORDILLO;6;812;320
"Trigo total";2023/24;"BUENOS AIRES";TORDILLO;6;812;450
"Trigo total";2024/25;"BUENOS AIRES";TORDILLO;6;812;520
"Trigo total";2015/16;"BUENOS AIRES";TORNQUIST;6;819;85348
"Trigo total";2016/17;"BUENOS AIRES";TORNQUIST;6;819;86072
"Trigo total";2017/18;"BUENOS AIRES";TORNQUIST;6;819;96780
"Trigo total";2018/19;"BUENOS AIRES";TORNQUIST;6;819;80140
"Trigo total";2019/20;"BUENOS AIRES";TORNQUIST;6;819;22800
"Trigo total";2020/21;"BUENOS AIRES";TORNQUIST;6;819;49800
"Trigo total";2021/22;"BUENOS AIRES";TORNQUIST;6;819;50485
"Trigo total";2022/23;"BUENOS AIRES";TORNQUIST;6;819;53600
"Trigo total";2023/24;"BUENOS AIRES";TORNQUIST;6;819;44400
"Trigo total";2024/25;"BUENOS AIRES";TORNQUIST;6;819;65900
"Trigo total";2015/16;"BUENOS AIRES";"TRENQUE LAUQUEN";6;826;91080
"Trigo total";2016/17;"BUENOS AIRES";"TRENQUE LAUQUEN";6;826;144893
"Trigo total";2017/18;"BUENOS AIRES";"TRENQUE LAUQUEN";6;826;123744
"Trigo total";2018/19;"BUENOS AIRES";"TRENQUE LAUQUEN";6;826;182152
"Trigo total";2019/20;"BUENOS AIRES";"TRENQUE LAUQUEN";6;826;106080
"Trigo total";2020/21;"BUENOS AIRES";"TRENQUE LAUQUEN";6;826;207396
"Trigo total";2021/22;"BUENOS AIRES";"TRENQUE LAUQUEN";6;826;235882
"Trigo total";2022/23;"BUENOS AIRES";"TRENQUE LAUQUEN";6;826;120408
"Trigo total";2023/24;"BUENOS AIRES";"TRENQUE LAUQUEN";6;826;40770
"Trigo total";2024/25;"BUENOS AIRES";"TRENQUE LAUQUEN";6;826;138877
"Trigo total";2015/16;"BUENOS AIRES";"TRES ARROYOS";6;833;257160
"Trigo total";2016/17;"BUENOS AIRES";"TRES ARROYOS";6;833;287448
"Trigo total";2017/18;"BUENOS AIRES";"TRES ARROYOS";6;833;514843
"Trigo total";2018/19;"BUENOS AIRES";"TRES ARROYOS";6;833;339453
"Trigo total";2019/20;"BUENOS AIRES";"TRES ARROYOS";6;833;393100
"Trigo total";2020/21;"BUENOS AIRES";"TRES ARROYOS";6;833;570000
"Trigo total";2021/22;"BUENOS AIRES";"TRES ARROYOS";6;833;484392
"Trigo total";2022/23;"BUENOS AIRES";"TRES ARROYOS";6;833;222705
"Trigo total";2023/24;"BUENOS AIRES";"TRES ARROYOS";6;833;481634
"Trigo total";2024/25;"BUENOS AIRES";"TRES ARROYOS";6;833;382563
"Trigo total";2015/16;"BUENOS AIRES";"TRES LOMAS";6;847;13480
"Trigo total";2016/17;"BUENOS AIRES";"TRES LOMAS";6;847;24562
"Trigo total";2017/18;"BUENOS AIRES";"TRES LOMAS";6;847;5770
"Trigo total";2018/19;"BUENOS AIRES";"TRES LOMAS";6;847;18500
"Trigo total";2019/20;"BUENOS AIRES";"TRES LOMAS";6;847;20980
"Trigo total";2020/21;"BUENOS AIRES";"TRES LOMAS";6;847;27290
"Trigo total";2021/22;"BUENOS AIRES";"TRES LOMAS";6;847;37700
"Trigo total";2022/23;"BUENOS AIRES";"TRES LOMAS";6;847;36520
"Trigo total";2023/24;"BUENOS AIRES";"TRES LOMAS";6;847;40770
"Trigo total";2024/25;"BUENOS AIRES";"TRES LOMAS";6;847;40760
"Trigo total";2015/16;"BUENOS AIRES";VILLARINO;6;875;38810
"Trigo total";2016/17;"BUENOS AIRES";VILLARINO;6;875;34632
"Trigo total";2017/18;"BUENOS AIRES";VILLARINO;6;875;27270
"Trigo total";2018/19;"BUENOS AIRES";VILLARINO;6;875;30120
"Trigo total";2019/20;"BUENOS AIRES";VILLARINO;6;875;10790
"Trigo total";2020/21;"BUENOS AIRES";VILLARINO;6;875;31550
"Trigo total";2021/22;"BUENOS AIRES";VILLARINO;6;875;12803
"Trigo total";2022/23;"BUENOS AIRES";VILLARINO;6;875;25153
"Trigo total";2023/24;"BUENOS AIRES";VILLARINO;6;875;2500
"Trigo total";2024/25;"BUENOS AIRES";VILLARINO;6;875;18750
"Trigo total";2015/16;"BUENOS AIRES";ZARATE;6;882;6600
"Trigo total";2016/17;"BUENOS AIRES";ZARATE;6;882;7480
"Trigo total";2017/18;"BUENOS AIRES";ZARATE;6;882;8385
"Trigo total";2018/19;"BUENOS AIRES";ZARATE;6;882;12320
"Trigo total";2019/20;"BUENOS AIRES";ZARATE;6;882;10000
"Trigo total";2020/21;"BUENOS AIRES";ZARATE;6;882;11700
"Trigo total";2021/22;"BUENOS AIRES";ZARATE;6;882;36250
"Trigo total";2022/23;"BUENOS AIRES";ZARATE;6;882;13300
"Trigo total";2023/24;"BUENOS AIRES";ZARATE;6;882;36570
"Trigo total";2024/25;"BUENOS AIRES";ZARATE;6;882;31820
"Trigo total";2015/16;CATAMARCA;"EL ALTO";10;56;260
"Trigo total";2016/17;CATAMARCA;"EL ALTO";10;56;208
"Trigo total";2017/18;CATAMARCA;"EL ALTO";10;56;370
"Trigo total";2018/19;CATAMARCA;"EL ALTO";10;56;162
"Trigo total";2019/20;CATAMARCA;"EL ALTO";10;56;198
"Trigo total";2020/21;CATAMARCA;"EL ALTO";10;56;35
"Trigo total";2021/22;CATAMARCA;"EL ALTO";10;56;40
"Trigo total";2022/23;CATAMARCA;"EL ALTO";10;56;42
"Trigo total";2023/24;CATAMARCA;"EL ALTO";10;56;90
"Trigo total";2024/25;CATAMARCA;"EL ALTO";10;56;56
"Trigo total";2015/16;CATAMARCA;"SANTA ROSA";10;98;55010
"Trigo total";2016/17;CATAMARCA;"SANTA ROSA";10;98;37104
"Trigo total";2017/18;CATAMARCA;"SANTA ROSA";10;98;37860
"Trigo total";2018/19;CATAMARCA;"SANTA ROSA";10;98;10230
"Trigo total";2019/20;CATAMARCA;"SANTA ROSA";10;98;31380
"Trigo total";2020/21;CATAMARCA;"SANTA ROSA";10;98;20570
"Trigo total";2021/22;CATAMARCA;"SANTA ROSA";10;98;23460
"Trigo total";2022/23;CATAMARCA;"SANTA ROSA";10;98;18050
"Trigo total";2023/24;CATAMARCA;"SANTA ROSA";10;98;25688
"Trigo total";2024/25;CATAMARCA;"SANTA ROSA";10;98;19647
"Trigo total";2015/16;CHACO;"12 DE OCTUBRE";22;36;10420
"Trigo total";2016/17;CHACO;"12 DE OCTUBRE";22;36;10773
"Trigo total";2017/18;CHACO;"12 DE OCTUBRE";22;36;13003
"Trigo total";2018/19;CHACO;"12 DE OCTUBRE";22;36;23890
"Trigo total";2019/20;CHACO;"12 DE OCTUBRE";22;36;20447
"Trigo total";2020/21;CHACO;"12 DE OCTUBRE";22;36;7600
"Trigo total";2021/22;CHACO;"12 DE OCTUBRE";22;36;24860
"Trigo total";2022/23;CHACO;"12 DE OCTUBRE";22;36;13230
"Trigo total";2023/24;CHACO;"12 DE OCTUBRE";22;36;3150
"Trigo total";2024/25;CHACO;"12 DE OCTUBRE";22;36;2150
"Trigo total";2015/16;CHACO;"2 DE ABRIL";22;39;13270
"Trigo total";2016/17;CHACO;"2 DE ABRIL";22;39;14008
"Trigo total";2017/18;CHACO;"2 DE ABRIL";22;39;21608
"Trigo total";2018/19;CHACO;"2 DE ABRIL";22;39;30614
"Trigo total";2019/20;CHACO;"2 DE ABRIL";22;39;23522
"Trigo total";2020/21;CHACO;"2 DE ABRIL";22;39;3440
"Trigo total";2021/22;CHACO;"2 DE ABRIL";22;39;12285
"Trigo total";2022/23;CHACO;"2 DE ABRIL";22;39;6156
"Trigo total";2023/24;CHACO;"2 DE ABRIL";22;39;5940
"Trigo total";2024/25;CHACO;"2 DE ABRIL";22;39;7425
"Trigo total";2017/18;CHACO;"25 DE MAYO";22;168;168
"Trigo total";2015/16;CHACO;"9 DE JULIO";22;105;8770
"Trigo total";2016/17;CHACO;"9 DE JULIO";22;105;5544
"Trigo total";2017/18;CHACO;"9 DE JULIO";22;105;10422
"Trigo total";2018/19;CHACO;"9 DE JULIO";22;105;14494
"Trigo total";2019/20;CHACO;"9 DE JULIO";22;105;14203
"Trigo total";2020/21;CHACO;"9 DE JULIO";22;105;5600
"Trigo total";2021/22;CHACO;"9 DE JULIO";22;105;12400
"Trigo total";2022/23;CHACO;"9 DE JULIO";22;105;9115
"Trigo total";2023/24;CHACO;"9 DE JULIO";22;105;5530
"Trigo total";2024/25;CHACO;"9 DE JULIO";22;105;5760
"Trigo total";2015/16;CHACO;"ALMIRANTE BROWN";22;7;9450
"Trigo total";2016/17;CHACO;"ALMIRANTE BROWN";22;7;7908
"Trigo total";2017/18;CHACO;"ALMIRANTE BROWN";22;7;26000
"Trigo total";2018/19;CHACO;"ALMIRANTE BROWN";22;7;33830
"Trigo total";2019/20;CHACO;"ALMIRANTE BROWN";22;7;89438
"Trigo total";2020/21;CHACO;"ALMIRANTE BROWN";22;7;7470
"Trigo total";2021/22;CHACO;"ALMIRANTE BROWN";22;7;13350
"Trigo total";2022/23;CHACO;"ALMIRANTE BROWN";22;7;16160
"Trigo total";2023/24;CHACO;"ALMIRANTE BROWN";22;7;7470
"Trigo total";2024/25;CHACO;"ALMIRANTE BROWN";22;7;21000
"Trigo total";2015/16;CHACO;CHACABUCO;22;28;13110
"Trigo total";2016/17;CHACO;CHACABUCO;22;28;7196
"Trigo total";2017/18;CHACO;CHACABUCO;22;28;13477
"Trigo total";2018/19;CHACO;CHACABUCO;22;28;22370
"Trigo total";2019/20;CHACO;CHACABUCO;22;28;16729
"Trigo total";2020/21;CHACO;CHACABUCO;22;28;4860
"Trigo total";2021/22;CHACO;CHACABUCO;22;28;11440
"Trigo total";2022/23;CHACO;CHACABUCO;22;28;13145
"Trigo total";2023/24;CHACO;CHACABUCO;22;28;6825
"Trigo total";2024/25;CHACO;CHACABUCO;22;28;11580
"Trigo total";2015/16;CHACO;"COMANDANTE FERNANDEZ";22;21;7200
"Trigo total";2016/17;CHACO;"COMANDANTE FERNANDEZ";22;21;3784
"Trigo total";2017/18;CHACO;"COMANDANTE FERNANDEZ";22;21;6785
"Trigo total";2018/19;CHACO;"COMANDANTE FERNANDEZ";22;21;12978
"Trigo total";2019/20;CHACO;"COMANDANTE FERNANDEZ";22;21;19710
"Trigo total";2020/21;CHACO;"COMANDANTE FERNANDEZ";22;21;8800
"Trigo total";2021/22;CHACO;"COMANDANTE FERNANDEZ";22;21;15850
"Trigo total";2022/23;CHACO;"COMANDANTE FERNANDEZ";22;21;9350
"Trigo total";2023/24;CHACO;"COMANDANTE FERNANDEZ";22;21;3850
"Trigo total";2024/25;CHACO;"COMANDANTE FERNANDEZ";22;21;2300
"Trigo total";2015/16;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";22;43;5110
"Trigo total";2016/17;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";22;43;4606
"Trigo total";2017/18;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";22;43;8172
"Trigo total";2018/19;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";22;43;11474
"Trigo total";2019/20;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";22;43;7875
"Trigo total";2020/21;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";22;43;1260
"Trigo total";2021/22;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";22;43;4120
"Trigo total";2022/23;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";22;43;1922
"Trigo total";2023/24;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";22;43;1400
"Trigo total";2024/25;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";22;43;1350
"Trigo total";2015/16;CHACO;"GENERAL BELGRANO";22;49;5300
"Trigo total";2016/17;CHACO;"GENERAL BELGRANO";22;49;4935
"Trigo total";2017/18;CHACO;"GENERAL BELGRANO";22;49;8529
"Trigo total";2018/19;CHACO;"GENERAL BELGRANO";22;49;14027
"Trigo total";2019/20;CHACO;"GENERAL BELGRANO";22;49;10363
"Trigo total";2020/21;CHACO;"GENERAL BELGRANO";22;49;1120
"Trigo total";2021/22;CHACO;"GENERAL BELGRANO";22;49;6963
"Trigo total";2022/23;CHACO;"GENERAL BELGRANO";22;49;3876
"Trigo total";2023/24;CHACO;"GENERAL BELGRANO";22;49;1100
"Trigo total";2024/25;CHACO;"GENERAL BELGRANO";22;49;16560
"Trigo total";2015/16;CHACO;"GENERAL GUEMES";22;63;1170
"Trigo total";2016/17;CHACO;"GENERAL GUEMES";22;63;830
"Trigo total";2017/18;CHACO;"GENERAL GUEMES";22;63;1817
"Trigo total";2018/19;CHACO;"GENERAL GUEMES";22;63;2528
"Trigo total";2019/20;CHACO;"GENERAL GUEMES";22;63;9405
"Trigo total";2020/21;CHACO;"GENERAL GUEMES";22;63;108
"Trigo total";2021/22;CHACO;"GENERAL GUEMES";22;63;602
"Trigo total";2022/23;CHACO;"GENERAL GUEMES";22;63;2760
"Trigo total";2023/24;CHACO;"GENERAL GUEMES";22;63;5900
